PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;VESTIGINGSCODE;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM;VAKANTIEREGIO
Gelderland;42571;02NZ;02NZ01;Houtkamp  College Vest. Metzo College;Maria Montessoristraat;5;7008 CA;DOETINCHEM;0222;DOETINCHEM;Bijzonder; ;www.metzocollege.nl;VBO/MAVO;Maria Montessoristraat;5;7008 CA;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;02NZ;02NZ09;Houtkamp College Vest. Ludger College / Ulenhofcollege;Vondelstraat;5;7002 AN;DOETINCHEM;0222;DOETINCHEM;Bijzonder;0314325248;www.ludgercollege.nl;VBO/MAVO/HAVO/VWO;Vondelstraat;5;7002 AN;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;02NZ;02NZ10;Houtkamp College Vest. Zaagmolenpad;Zaagmolenpad;26;7008 AJ;DOETINCHEM;0222;DOETINCHEM;Bijzonder; ; ;BRUGJAAR;Zaagmolenpad;26;7008 AJ;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;02NZ;02NZ11;Houtkamp College Vest. Kruisbergseweg;Kruisbergseweg;4;7009 BP;DOETINCHEM;0222;DOETINCHEM;Bijzonder; ;www.houtkampcollege.nl;VBO/MAVO/HAVO/VWO;Kruisbergseweg;4;7009 BP;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;02NZ;02NZ12;Houtkamp College vestiging Kompaan College Het Hoge;Het Hoge;41;7251 XV;VORDEN;1876;BRONCKHORST;Bijzonder; ;www.kompaancollege.nl;VBO/MAVO;Het Hoge;41;7251 XV;VORDEN;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;02NZ;02NZ13;Houtkamp College vestiging Kompaan Nieuwstad;Nieuwstad;49;7251 AG;VORDEN;1876;BRONCKHORST;Bijzonder; ;www.kompaancollege.nl;VBO/MAVO;Nieuwstad;49;7251 AG;VORDEN;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;02NZ;02NZ15;Houtkamp College voor mavo, havo, ath, gym, vbo, lwoo;Wolborgenmate;4;7006 DG;DOETINCHEM;0222;DOETINCHEM;Overige; ; ;VBO; ; ; ; ;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;13EB;13EB00;Praktijkonderwijs Zutphen;Paulus Potterstraat;12-A;7204 CV;ZUTPHEN;0301;ZUTPHEN;Openbaar;0575515982;www.praktijkonderwijszutphen.nl;PRO;Paulus Potterstraat;12-A;7204 CV;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;14UM;14UM00;Almende College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo;Terborgseveld;75;7064 AN;SILVOLDE;1509;OUDE IJSSELSTREEK;Bijzonder;0315630000;www.almendecollege.nl;VBO/MAVO/HAVO/VWO;Postbus;27;7064 ZG;SILVOLDE;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;14UM;14UM01;Almende College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo;Pastoor Bluemersplein;2;7064 BK;SILVOLDE;1509;OUDE IJSSELSTREEK;Bijzonder;0315324081;www.almendecollege.nl;VBO/MAVO;Postbus;27;7064 ZG;SILVOLDE;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;14UM;14UM02;Almende College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo;Terborgseveld;77;7064 AN;SILVOLDE;1509;OUDE IJSSELSTREEK;Bijzonder;0315630000;www.almendecollege.nl;VBO/MAVO;Postbus;27;7064 ZG;SILVOLDE;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;17AA;17AA00;Gerrit Komrij College Gemeentelijke Scholengemeenschap voor Vwo Havo Vmbo;Parallelweg;7;7102 DE;WINTERSWIJK;0294;WINTERSWIJK;Openbaar;0543551515;www.gerritkomrijcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;7;7100 AA;WINTERSWIJK;24;Winterswijk;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;17AA;17AA03;Gerrit Komrij College Gemeentelijke Scholengemeenschap voor Vwo Havo Vmbo;Pronsweg;3;7101 CE;WINTERSWIJK;0294;WINTERSWIJK;Openbaar;0543551515; ;BRUGJAAR;Postbus;7;7100 AA;WINTERSWIJK;24;Winterswijk;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;20AD;20AD00;Panora Lyceum Scholengemeenschap voor Gymn Ath Havo Mavo;Holterweg;121;7001 EK;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314727100;www.panoralyceum.nl;MAVO/HAVO/VWO;Holterweg;121;7001 EK;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;20AD;20AD02;Panora Lyceum vestiging Rietveld Lyceum;Vondelstraat;5;7002 AN;DOETINCHEM;0222;DOETINCHEM;Openbaar; ;www.rietveldlyceum.nl;MAVO/HAVO/VWO;Vondelstraat;5;7002 AN;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;20AD;20AD03;Panora Lyceum Scholengemeenschap voor Gymn Ath Havo Mavo;Bizetlaan;86;7002 LZ;DOETINCHEM;0222;DOETINCHEM;Openbaar; ; ;MAVO/HAVO/VWO; ; ; ; ;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;20DH;20DH00;Eligant Lyceum, scholengroep voor Lyceum Havo Mavo Vbo Lwoo;Isendoornstraat;3;7201 NJ;ZUTPHEN;0301;ZUTPHEN;Bijzonder;0575590909;www.eligant.nl;VBO/MAVO/HAVO/VWO;Postbus;4036;7200 BA;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH06;Eligant Lyceum, scholengroep voor Lyceum Havo Mavo Vbo Lwoo loc. Kompaan College;Coenensparkstraat;40;7202 AN;ZUTPHEN;0301;ZUTPHEN;Bijzonder;0575590970;www.kompaancollege.nl;VBO/MAVO;Postbus;4131;7200 BC;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH07;Het Stedelijk, scholengroep voor openbaar Lyceum Havo Mavo Vbo Lwoo;Paulus Potterstraat;12-A;7204 CV;ZUTPHEN;0301;ZUTPHEN;Openbaar; ; ;VBO;Postbus;4036;7200 BA;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH08;Eligant Lyceum, scholengr voor  Lyceum Havo Mavo Vbo Lwoo Kompaan College;Dieserstraat;52;7201 NB;ZUTPHEN;0301;ZUTPHEN;Openbaar; ; ;VBO;Dieserstraat;52;7201 NB;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH09;Eligant Lyceum, scholengr voor  Lyceum Havo Mavo Vbo Lwoo loc. ISK vestiging 2;Marga Klompelaan;2;7207 KA;ZUTPHEN;0301;ZUTPHEN;Openbaar;0613575523;www.iskzutphen.nl;BRUGJAAR;Marga Klompelaan;2;7207 KA;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH10;Eligant Lyceum, scholengr. voor Lyc. Havo Mavo Vbo Lwoo loc. Baudartius College;Isendoornstraat;1;7201 NJ;ZUTPHEN;0301;ZUTPHEN;Bijzonder;0575515041; ;VBO/MAVO/HAVO/VWO;Postbus;4036;7200 BA;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH11;Eligant Lyceum, scholengroep voor Lyceum Havo Mavo Vbo Lwoo loc. ISK;Berkenlaan;389;7204 EN;ZUTPHEN;0301;ZUTPHEN;Bijzonder; ; ;VBO/MAVO/HAVO/VWO;Postbus;4036;7200 BA;ZUTPHEN;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42571;20DH;20DH12;Eligant Lyceum vestiging Kompaan Nieuwstad;Nieuwstad;49;7251 AG;VORDEN;1876;BRONCKHORST;Bijzonder; ; ;VBO/MAVO; ; ; ; ;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;20DH;20DH13;Eligant Lyceum vestiging Kompaan Het Hoge;Het Hoge;41;7251 XV;VORDEN;1876;BRONCKHORST;Bijzonder; ; ;VBO/MAVO; ; ; ; ;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;26KH;26KH00;PRAKTICON;Spoorstraat;11-B;7003 DX;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314389100;www.prakticon.com;PRO;Spoorstraat;11-B;7003 DX;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42571;26KR;26KR00;MaxX;Parallelweg;5;7161 AE;NEEDE;1859;BERKELLAND;Openbaar;0545294145; ;PRO;Parallelweg;5;7161 AE;NEEDE;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek;Midden
Gelderland;42571;26MD;26MD00;Pronova;Wielewaalstraat;2;7102 HB;WINTERSWIJK;0294;WINTERSWIJK;Bijzonder;0543531574;www.pronovapraktijkonderwijs.nl;PRO;Wielewaalstraat;2;7102 HB;WINTERSWIJK;24;Winterswijk;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek;Midden
Gelderland;42575;01FU;01FU00;Nuborgh College;Kruidenlaan;1;8082 CA;ELBURG;0230;ELBURG;Bijzonder;0525688199;www.nuborghcollege.nl;VBO/MAVO;Postbus;27;8080 AA;ELBURG;18;Zwolle;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;05;Zwolle-Meppel en omstreken;17;Noordwest-Veluwe;Midden
Gelderland;42575;01FU;01FU01;Nuborgh College - locatie Lambert Franckens;Lange Wijden;50;8081 VV;ELBURG;0230;ELBURG;Bijzonder;0525688800;www.nuborghcollege.nl;HAVO/VWO;Postbus;27;8080 AA;ELBURG;18;Zwolle;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;05;Zwolle-Meppel en omstreken;17;Noordwest-Veluwe;Midden
Gelderland;42575;01FU;01FU04;Nuborgh College - locatie Veluvine;F.A. Molijnlaan;184;8071 AK;NUNSPEET;0302;NUNSPEET;Bijzonder;0341252569;www.nuborghcollege.nl;VBO/MAVO;Postbus;27;8080 AA;ELBURG;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Gelderland;42623;17BZ;17BZ03;Van der Capellen Scholengemeenschap voor ATH HAVO MAVO VBO LWOO;Paterijstraat;17;8081 TA;ELBURG;0230;ELBURG;Openbaar;0525682205;www.capellen.nl;VBO/MAVO;Paterijstraat;17;8081 TA;ELBURG;18;Zwolle;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;05;Zwolle-Meppel en omstreken;17;Noordwest-Veluwe;Midden
Gelderland;42718;31CZ;31CZ00;PvO Geldermalsen - Ida Gerhardt Academie voor havo, atheneum en gymnasium;Ossengang;45;4191 LR;GELDERMALSEN;1960;WEST BETUWE;Bijzonder;0345525816;www.persoonlijkvo.nl;HAVO/VWO;Postbus;36274;1020 MG;AMSTERDAM;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland;Midden
Gelderland;42818;02RA;02RA00;Katholieke Scholengemeenschap Veluws College voor Gymn Ath Havo Mavo en Vmbo;Waltersingel;130;7314 NX;APELDOORN;0200;APELDOORN;Bijzonder;0553579825;www.veluwscollege.nl;HAVO/VWO;Postbus;789;7301 BA;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;02RA;02RA01;Katholieke SGM Veluws College voor Gymn Ath Havo Mavo en Vmbo vest Cortenbosch;Prinses Beatrixlaan;259;7312 DG;APELDOORN;0200;APELDOORN;Bijzonder;0555216377;http://www.ugo.nl;VBO/MAVO;Prinses Beatrixlaan;259;7312 DG;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;02RA;02RA02;Katholieke SGM Veluws College voor Gymn Ath Havo Mavo en Vmbo vest Mheenpark;Zilverschoon;43;7322 GG;APELDOORN;0200;APELDOORN;Bijzonder;0553665633; ;VBO/MAVO;Zilverschoon;43;7322 GG;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;02RA;02RA03;Katholieke SGM Veluws College voor Gymn Ath Havo Mavo en Vmbo oec vst Twello;Veilingstraat;10;7391 GM;TWELLO;0285;VOORST;Bijzonder;0571271561; ;VBO/MAVO;Veilingstraat;10;7391 GM;TWELLO;20;Deventer;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;02RA;02RA05;Katholieke SGM Veluws College voor Gymn Ath Havo Mavo en Vmbo vest Mheenpark;Duizendschoon;8;7322 GZ;APELDOORN;0200;APELDOORN;Bijzonder;0553665633; ;VBO/MAVO; ; ; ; ;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;02RA;02RA06;Katholieke SGM Veluws College voor Gymn Ath  Havo Mavo en Vmbo vest Walterbosch;Jachthoornlaan;15;7312 CD;APELDOORN;0200;APELDOORN;Bijzonder; ; ;HAVO/VWO;Postbus;789;7301 BA;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;08SG;08SG00;Christelijk Voortgezet Onderwijs Apeldoorn voor Gymn Ath Havo Mavo en Vmbo;Heemradenlaan;125;7329 BZ;APELDOORN;0200;APELDOORN;Bijzonder;0555779799;www.heemgaard.nl;VBO/MAVO/HAVO/VWO;Postbus;20177;7302 HD;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;08SG;08SG01;Chr VO Apeldoorn voor Gymn Ath Havo Mavo en Vmbo, vest. UDO vakgericht vmbo;Waleweingaarde;103;7329 BD;APELDOORN;0200;APELDOORN;Bijzonder;0553575300;http://www.udo.nl;VBO/MAVO;Postbus;2939;7301 EH;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;08SG;08SG06;Chr VO Apeldoorn voor Gymn Ath Havo Mavo en Vmbo, vest. Christelijk Lyceum;Jachtlaan;108;7313 EC;APELDOORN;0200;APELDOORN;Bijzonder;0553575200;www.christelijklyceumapeldoorn.nl;VBO/MAVO/HAVO/VWO;Postbus;2939;7301 EH;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;08SG;08SG07;Christelijk Voortgezet Onderwijs Apeldoorn voor Gymn Ath Havo Mavo en Vmbo;Blekersweg;30;7312 GL;APELDOORN;0200;APELDOORN;Bijzonder; ; ;VBO/MAVO/HAVO/VWO;Postbus;20177;7302 HD;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;20KQ;20KQ00;Openbare Scholengemeenschap Apeldoorn;Jhr Mr G W Molleruslaan;42;7316 AW;APELDOORN;0200;APELDOORN;Openbaar;0555393856;www.ksg-apeldoorn.nl;VBO/MAVO/HAVO/VWO;Postbus;20017;7302 HA;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;20KQ;20KQ04;Openbare Scholengemeenschap Apeldoorn locatie UGO verkennend vmbo;Prinses Beatrixlaan;259;7312 DG;APELDOORN;0200;APELDOORN;Openbaar;0555393856;www.ugo.nl;VBO/MAVO/HAVO/VWO;Postbus;20017;7302 HA;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;20KQ;20KQ05;Openbare Scholengemeenschap Apeldoorn;Jhr Mr G W Molleruslaan;32;7316 AV;APELDOORN;0200;APELDOORN;Openbaar; ; ;VBO/MAVO/HAVO/VWO;Jhr Mr G W Molleruslaan;42;7316 AW;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;20KQ;20KQ06;Openbare Scholengemeenschap Apeldoorn;Loudonstraat;28;7331 PH;APELDOORN;0200;APELDOORN;Openbaar; ; ;BRUGJAAR;Jhr Mr G W Molleruslaan;42;7316 AW;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;20QU;20QU00;Gymnasium Apeldoorn;Kastanjelaan;10;7316 BN;APELDOORN;0200;APELDOORN;Openbaar;0555393856;www.gymnasium-apeldoorn.nl;VWO;Postbus;20017;7302 HA;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;42818;20QU;20QU05;Gymnasium Apeldoorn;Kastanjelaan;17;7316 BM;APELDOORN;0200;APELDOORN;Openbaar; ; ;VWO;Postbus;20017;7302 HA;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;49701;00WI;00WI00;Christelijk College Groevenbeek;Paul Krugerweg;44-50;3851 ZJ;ERMELO;0233;ERMELO;Bijzonder;0341274950;www.groevenbeek.nl;VBO/MAVO/HAVO/VWO;Postbus;210;3850 AE;ERMELO;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Gelderland;49701;00WI;00WI04;Christelijk College Groevenbeek;Korenlaan;1;3881 DA;PUTTEN;0273;PUTTEN;Bijzonder;0341274950;www.groevenbeek.nl;VBO/MAVO;Postbus;210;3850 AE;ERMELO;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Gelderland;70396;02QQ;02QQ00;Notre Dame Des Anges Havo;Kasteelselaan;50;6574 AJ;UBBERGEN;1945;BERG EN DAL;Bijzonder;0243229337;www.notredame.nl;HAVO;Kasteelselaan;50;6574 AJ;UBBERGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen;Zuid
Gelderland;72464;15DN;15DN00;De Boog Christelijk School voor Prak Vorm;Buizerdweg;17;7331 JD;APELDOORN;0200;APELDOORN;Bijzonder;0555423193;www.cso-deboog.nl;PRO;Buizerdweg;17;7331 JD;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;79314;02UP;02UP00;Marnix College  Scholengemeenschap voor Gymnasium Atheneum Havo Mavo;Prins Bernhardlaan;30;6713 MC;EDE;0228;EDE;Bijzonder;0318650035;www.marnixcollege.nl;MAVO/HAVO/VWO;Postbus;8037;6710 AA;EDE;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei;Midden
Gelderland;79314;02UP;02UP01;Marnix College Scholengemeenschap voor Atheneum Havo Mavo;Prins Bernhardlaan;25;6713 MA;EDE;0228;EDE;Bijzonder;0318650035;www.marnixcollege.nl;BRUGJAAR;Postbus;8037;6710 AA;EDE;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei;Midden
Gelderland;84021;01RL;01RL00;Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo;Anklaarseweg;71;7316 MB;APELDOORN;0200;APELDOORN;Bijzonder;0555262300;www.jfsg.nl;VBO/MAVO/HAVO/VWO/PRO;Postbus;2151;7302 EN;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;84021;01RL;01RL02;Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo;Garderenseweg;37-43;3888 LA;UDDEL;0200;APELDOORN;Bijzonder;0577401927;www.jfsg.nl;VBO/MAVO;Garderenseweg;37-43;3888 LA;UDDEL;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Gelderland;84021;01RL;01RL03;Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo;Musschenbroekstraat;11;7316 JD;APELDOORN;0200;APELDOORN;Bijzonder;0555262300; ;VBO/MAVO/HAVO/VWO/PRO;Postbus;2151;7302 EN;APELDOORN;27;Apeldoorn;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek;Midden
Groningen;13563;16PI;16PI00;Openbare Scholengemeenschap Winkler Prins voor ATH HAVO MAVO VBO LWOO;Raadsgildenlaan;1;9646 AA;VEENDAM;0047;VEENDAM;Openbaar;0598364656;www.winklerprins.nl;VBO/MAVO/HAVO/VWO;Postbus;190;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen;Noord
Groningen;13563;16PI;16PI01;Openbare Scholengemeenschap Winkler Prins voor ATH HAVO MAVO VBO LWOO;Raadsgildenlaan;1;9646 AA;VEENDAM;0047;VEENDAM;Openbaar;0598612202; ;VBO/MAVO/HAVO/VWO;Postbus;190;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen;Noord
Groningen;13563;16PI;16PI02;Openbare Scholengemeenschap Winkler Prins voor Atheneum Havo Mavo Vbo Lwoo;Jan Salwaplein;2;9641 LA;VEENDAM;0047;VEENDAM;Openbaar;0598612311; ;PRO;Postbus;190;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen;Noord
Groningen;13563;16PI;16PI03;Openbare Scholengemeenschap Winkler Prins voor ATH HAVO MAVO VBO LWOO;Raadsgildenlaan;11;9646 AA;VEENDAM;0047;VEENDAM;Openbaar; ; ;VBO/MAVO/HAVO/VWO;Postbus;190;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen;Noord
Groningen;13563;16PI;16PI04;Openbare Scholengemeenschap Winkler Prins voor ATH HAVO MAVO VBO LWOO;Raadsgildenlaan;7;9646 AA;VEENDAM;0047;VEENDAM;Openbaar; ; ;BRUGJAAR;Postbus;190;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen;Noord
Groningen;13563;16PI;16PI05;Openbare Scholengemeenschap Winkler Prins voor ATH HAVO MAVO VBO LWOO;Raadsgildenlaan;9;9646 AA;VEENDAM;0047;VEENDAM;Openbaar; ; ;VBO;Postbus;190;9640 AD;VEENDAM;04;Veendam;02;Oost-Groningen;01;Oost-Groningen;01;Oost-Groningen;02;Oost-Groningen;01;Oost-Groningen;Noord
